machine,year,month,period,avgTemp,rainfall,pred_rental_count,source
농업용리프트,2039,12,11~20일,2.8,25.580645161290324,0.0,predicted_model
농업용리프트,2039,12,21~말일,2.8,28.138709677419357,0.0,predicted_model
농업용리프트,2040,1,1~10일,0.4,24.48387096774194,0.0,predicted_model
농업용리프트,2040,1,11~20일,0.4,24.48387096774194,0.0,predicted_model
농업용리프트,2040,1,21~말일,0.4,26.932258064516134,0.0,predicted_model
농업용리프트,2040,2,1~10일,0.7,3.482758620689655,0.0,predicted_model
농업용리프트,2040,2,11~20일,0.7,3.482758620689655,0.0,predicted_model
농업용리프트,2040,2,21~말일,0.7,3.1344827586206896,0.0,predicted_model
농업용리프트,2040,3,1~10일,4.8,7.903225806451612,0.0,predicted_model
농업용리프트,2040,3,11~20일,4.8,7.903225806451612,0.0,predicted_model
농업용리프트,2040,3,21~말일,4.8,8.693548387096774,0.0,predicted_model
농업용리프트,2040,4,1~10일,11.4,49.699999999999996,0.0,predicted_model
농업용리프트,2040,4,11~20일,11.4,49.699999999999996,0.0,predicted_model
농업용리프트,2040,4,21~말일,11.4,49.699999999999996,0.0,predicted_model
농업용리프트,2040,5,1~10일,18.2,104.5806451612903,0.0,predicted_model
농업용리프트,2040,5,11~20일,18.2,104.5806451612903,0.0,predicted_model
농업용리프트,2040,5,21~말일,18.2,115.03870967741935,0.0,predicted_model
농업용리프트,2040,6,1~10일,21.2,65.0,0.0,predicted_model
농업용리프트,2040,6,11~20일,21.2,65.0,0.0,predicted_model
농업용리프트,2040,6,21~말일,21.2,65.0,0.0,predicted_model
농업용리프트,2040,7,1~10일,24.7,86.48387096774194,0.0,predicted_model
농업용리프트,2040,7,11~20일,24.7,86.48387096774194,0.0,predicted_model
농업용리프트,2040,7,21~말일,24.7,95.13225806451612,0.0,predicted_model
농업용리프트,2040,8,1~10일,26.7,81.58064516129032,0.013333333333333334,predicted_model
농업용리프트,2040,8,11~20일,26.7,81.58064516129032,0.013333333333333334,predicted_model
농업용리프트,2040,8,21~말일,26.7,89.73870967741935,0.0033333333333333335,predicted_model
농업용리프트,2040,9,1~10일,22.0,71.23333333333333,0.04666666666666667,predicted_model
농업용리프트,2040,9,11~20일,22.0,71.23333333333333,0.04666666666666667,predicted_model
농업용리프트,2040,9,21~말일,22.0,71.23333333333333,0.04666666666666667,predicted_model
농업용리프트,2040,10,1~10일,16.5,6.838709677419354,0.0,predicted_model
농업용리프트,2040,10,11~20일,16.5,6.838709677419354,0.0,predicted_model
농업용리프트,2040,10,21~말일,16.5,7.52258064516129,0.0,predicted_model
농업용리프트,2040,11,1~10일,11.9,3.5666666666666664,0.0,predicted_model
농업용리프트,2040,11,11~20일,11.9,3.5666666666666664,0.0,predicted_model
농업용리프트,2040,11,21~말일,11.9,3.5666666666666664,0.0,predicted_model
농업용리프트,2040,12,1~10일,2.2,16.677419354838708,0.0,predicted_model
농업용리프트,2040,12,11~20일,2.2,16.677419354838708,0.0,predicted_model
농업용리프트,2040,12,21~말일,2.2,18.34516129032258,0.0,predicted_model
농업용지주설치기,2026,1,1~10일,0.5,6.838709677419354,0.55,predicted_model
농업용지주설치기,2026,1,11~20일,0.5,6.838709677419354,0.6,predicted_model
농업용지주설치기,2026,1,21~말일,0.5,7.52258064516129,0.6666666666666666,predicted_model
농업용지주설치기,2026,2,1~10일,1.2,21.535714285714285,0.69,predicted_model
농업용지주설치기,2026,2,11~20일,1.2,21.535714285714285,0.7866666666666666,predicted_model
농업용지주설치기,2026,2,21~말일,1.2,17.228571428571428,0.8533333333333334,predicted_model
농업용지주설치기,2026,3,1~10일,6.0,38.193548387096776,0.6366666666666667,predicted_model
농업용지주설치기,2026,3,11~20일,6.0,38.193548387096776,0.7966666666666666,predicted_model
농업용지주설치기,2026,3,21~말일,6.0,42.012903225806454,0.8933333333333333,predicted_model
농업용지주설치기,2026,4,1~10일,10.1,21.46666666666667,2.026666666666667,predicted_model
농업용지주설치기,2026,4,11~20일,10.1,21.46666666666667,4.756666666666667,predicted_model
농업용지주설치기,2026,4,21~말일,10.1,21.46666666666667,7.89,predicted_model
농업용지주설치기,2026,5,1~10일,16.8,4.258064516129032,12.863333333333333,predicted_model
농업용지주설치기,2026,5,11~20일,16.8,4.258064516129032,10.623333333333333,predicted_model
농업용지주설치기,2026,5,21~말일,16.8,4.683870967741935,11.25,predicted_model
농업용지주설치기,2026,6,1~10일,21.5,27.333333333333336,4.696666666666666,predicted_model
농업용지주설치기,2026,6,11~20일,21.5,27.333333333333336,3.3066666666666666,predicted_model
농업용지주설치기,2026,6,21~말일,21.5,27.333333333333336,2.4233333333333333,predicted_model
농업용지주설치기,2026,7,1~10일,25.3,52.58064516129032,0.63,predicted_model
농업용지주설치기,2026,7,11~20일,25.3,52.58064516129032,1.1933333333333334,predicted_model
농업용지주설치기,2026,7,21~말일,25.3,57.83870967741935,1.32,predicted_model
농업용지주설치기,2026,8,1~10일,27.9,98.03225806451613,1.5066666666666666,predicted_model
농업용지주설치기,2026,8,11~20일,27.9,98.03225806451613,0.81,predicted_model
농업용지주설치기,2026,8,21~말일,27.9,107.83548387096774,1.72,predicted_model
농업용지주설치기,2026,9,1~10일,22.3,40.199999999999996,0.7966666666666666,predicted_model
농업용지주설치기,2026,9,11~20일,22.3,40.199999999999996,0.2733333333333333,predicted_model
농업용지주설치기,2026,9,21~말일,22.3,40.199999999999996,0.4066666666666667,predicted_model
농업용지주설치기,2026,10,1~10일,15.8,40.38709677419355,0.056666666666666664,predicted_model
농업용지주설치기,2026,10,11~20일,15.8,40.38709677419355,0.05,predicted_model
농업용지주설치기,2026,10,21~말일,15.8,44.42580645161291,0.17333333333333334,predicted_model
농업용지주설치기,2026,11,1~10일,9.4,19.166666666666668,0.53,predicted_model
농업용지주설치기,2026,11,11~20일,9.4,19.166666666666668,0.57,predicted_model
농업용지주설치기,2026,11,21~말일,9.4,19.166666666666668,0.6466666666666666,predicted_model
농업용지주설치기,2026,12,1~10일,0.9,22.161290322580648,0.12666666666666668,predicted_model
농업용지주설치기,2026,12,11~20일,0.9,22.161290322580648,0.0033333333333333335,predicted_model
농업용지주설치기,2026,12,21~말일,0.9,24.37741935483871,0.0,predicted_model
농업용지주설치기,2027,1,1~10일,0.9,9.806451612903226,0.016666666666666666,predicted_model
농업용지주설치기,2027,1,11~20일,0.9,9.806451612903226,0.03,predicted_model
농업용지주설치기,2027,1,21~말일,0.9,10.787096774193548,0.04,predicted_model
농업용지주설치기,2027,2,1~10일,1.7,21.67857142857143,0.05,predicted_model
농업용지주설치기,2027,2,11~20일,1.7,21.67857142857143,0.09666666666666666,predicted_model
농업용지주설치기,2027,2,21~말일,1.7,17.342857142857145,0.09,predicted_model
농업용지주설치기,2027,3,1~10일,7.8,44.19354838709677,0.39666666666666667,predicted_model
농업용지주설치기,2027,3,11~20일,7.8,44.19354838709677,0.4866666666666667,predicted_model
농업용지주설치기,2027,3,21~말일,7.8,48.61290322580645,0.35,predicted_model
농업용지주설치기,2027,4,1~10일,11.3,41.03333333333333,1.3,predicted_model
농업용지주설치기,2027,4,11~20일,11.3,41.03333333333333,1.5833333333333333,predicted_model
농업용지주설치기,2027,4,21~말일,11.3,41.03333333333333,4.986666666666666,predicted_model
농업용지주설치기,2027,5,1~10일,16.5,5.193548387096775,5.613333333333333,predicted_model
농업용지주설치기,2027,5,11~20일,16.5,5.193548387096775,13.053333333333333,predicted_model
농업용지주설치기,2027,5,21~말일,16.5,5.7129032258064525,12.53,predicted_model
농업용지주설치기,2027,6,1~10일,20.4,59.86666666666666,5.633333333333334,predicted_model
농업용지주설치기,2027,6,11~20일,20.4,59.86666666666666,5.22,predicted_model
농업용지주설치기,2027,6,21~말일,20.4,59.86666666666666,3.9266666666666667,predicted_model
농업용지주설치기,2027,7,1~10일,25.3,58.516129032258064,0.5366666666666666,predicted_model
농업용지주설치기,2027,7,11~20일,25.3,58.516129032258064,1.1533333333333333,predicted_model
농업용지주설치기,2027,7,21~말일,25.3,64.36774193548388,1.2866666666666666,predicted_model
농업용지주설치기,2027,8,1~10일,26.6,69.3225806451613,1.1033333333333333,predicted_model
농업용지주설치기,2027,8,11~20일,26.6,69.3225806451613,1.16,predicted_model
농업용지주설치기,2027,8,21~말일,26.6,76.25483870967743,1.2366666666666666,predicted_model
농업용지주설치기,2027,9,1~10일,22.7,36.7,0.23333333333333334,predicted_model
농업용지주설치기,2027,9,11~20일,22.7,36.7,0.17,predicted_model
농업용지주설치기,2027,9,21~말일,22.7,36.7,0.4666666666666667,predicted_model
농업용지주설치기,2027,10,1~10일,16.0,22.483870967741936,0.03,predicted_model
농업용지주설치기,2027,10,11~20일,16.0,22.483870967741936,0.02,predicted_model
농업용지주설치기,2027,10,21~말일,16.0,24.73225806451613,0.06333333333333334,predicted_model
농업용지주설치기,2027,11,1~10일,10.6,29.766666666666666,0.4666666666666667,predicted_model
농업용지주설치기,2027,11,11~20일,10.6,29.766666666666666,0.49666666666666665,predicted_model
농업용지주설치기,2027,11,21~말일,10.6,29.766666666666666,0.4533333333333333,predicted_model
농업용지주설치기,2027,12,1~10일,3.6,14.193548387096776,0.07333333333333333,predicted_model
농업용지주설치기,2027,12,11~20일,3.6,14.193548387096776,0.07333333333333333,predicted_model
농업용지주설치기,2027,12,21~말일,3.6,15.612903225806452,0.06,predicted_model
농업용지주설치기,2028,1,1~10일,2.5,23.193548387096776,0.006666666666666667,predicted_model
농업용지주설치기,2028,1,11~20일,2.5,23.193548387096776,0.023333333333333334,predicted_model
농업용지주설치기,2028,1,21~말일,2.5,25.51290322580645,0.03666666666666667,predicted_model
농업용지주설치기,2028,2,1~10일,1.2,7.551724137931034,0.05333333333333334,predicted_model
농업용지주설치기,2028,2,11~20일,1.2,7.551724137931034,0.07333333333333333,predicted_model
농업용지주설치기,2028,2,21~말일,1.2,6.796551724137931,0.07666666666666666,predicted_model
농업용지주설치기,2028,3,1~10일,7.2,7.064516129032258,0.35,predicted_model
농업용지주설치기,2028,3,11~20일,7.2,7.064516129032258,0.44333333333333336,predicted_model
농업용지주설치기,2028,3,21~말일,7.2,7.7709677419354835,0.32666666666666666,predicted_model
농업용지주설치기,2028,4,1~10일,11.6,33.733333333333334,1.2066666666666668,predicted_model
농업용지주설치기,2028,4,11~20일,11.6,33.733333333333334,1.4633333333333334,predicted_model
농업용지주설치기,2028,4,21~말일,11.6,33.733333333333334,1.5266666666666666,predicted_model
농업용지주설치기,2028,5,1~10일,17.9,0.12903225806451613,2.17,predicted_model
농업용지주설치기,2028,5,11~20일,17.9,0.12903225806451613,2.68,predicted_model
농업용지주설치기,2028,5,21~말일,17.9,0.14193548387096774,4.87,predicted_model
농업용지주설치기,2028,6,1~10일,22.8,13.433333333333334,2.72,predicted_model
농업용지주설치기,2028,6,11~20일,22.8,13.433333333333334,1.6833333333333333,predicted_model
농업용지주설치기,2028,6,21~말일,22.8,13.433333333333334,1.9766666666666666,predicted_model
농업용지주설치기,2028,7,1~10일,26.8,64.19354838709677,0.8566666666666667,predicted_model
농업용지주설치기,2028,7,11~20일,26.8,64.19354838709677,2.6933333333333334,predicted_model
농업용지주설치기,2028,7,21~말일,26.8,70.61290322580645,0.72,predicted_model
농업용지주설치기,2028,8,1~10일,27.3,67.16129032258064,1.74,predicted_model
농업용지주설치기,2028,8,11~20일,27.3,67.16129032258064,0.6533333333333333,predicted_model
농업용지주설치기,2028,8,21~말일,27.3,73.87741935483871,1.9133333333333333,predicted_model
농업용지주설치기,2028,9,1~10일,21.8,56.166666666666664,0.9766666666666667,predicted_model
농업용지주설치기,2028,9,11~20일,21.8,56.166666666666664,0.41333333333333333,predicted_model
농업용지주설치기,2028,9,21~말일,21.8,56.166666666666664,0.48333333333333334,predicted_model
농업용지주설치기,2028,10,1~10일,14.7,18.225806451612904,0.03666666666666667,predicted_model
농업용지주설치기,2028,10,11~20일,14.7,18.225806451612904,0.02666666666666667,predicted_model
농업용지주설치기,2028,10,21~말일,14.7,20.048387096774192,0.07,predicted_model
농업용지주설치기,2028,11,1~10일,7.4,26.233333333333334,0.33,predicted_model
농업용지주설치기,2028,11,11~20일,7.4,26.233333333333334,0.35333333333333333,predicted_model
농업용지주설치기,2028,11,21~말일,7.4,26.233333333333334,0.27666666666666667,predicted_model
농업용지주설치기,2028,12,1~10일,2.2,9.580645161290322,0.03666666666666667,predicted_model
농업용지주설치기,2028,12,11~20일,2.2,9.580645161290322,0.023333333333333334,predicted_model
농업용지주설치기,2028,12,21~말일,2.2,10.538709677419355,0.016666666666666666,predicted_model
농업용지주설치기,2029,1,1~10일,-2.5,34.225806451612904,0.016666666666666666,predicted_model
농업용지주설치기,2029,1,11~20일,-2.5,34.225806451612904,0.03333333333333333,predicted_model
농업용지주설치기,2029,1,21~말일,-2.5,37.648387096774194,0.056666666666666664,predicted_model
농업용지주설치기,2029,2,1~10일,1.4,6.535714285714286,0.05333333333333334,predicted_model
농업용지주설치기,2029,2,11~20일,1.4,6.535714285714286,0.07333333333333333,predicted_model
농업용지주설치기,2029,2,21~말일,1.4,5.228571428571429,0.05333333333333334,predicted_model
농업용지주설치기,2029,3,1~10일,7.0,17.2258064516129,0.20333333333333334,predicted_model
농업용지주설치기,2029,3,11~20일,7.0,17.2258064516129,0.2966666666666667,predicted_model
농업용지주설치기,2029,3,21~말일,7.0,18.94838709677419,0.24666666666666667,predicted_model
농업용지주설치기,2029,4,1~10일,10.5,60.699999999999996,1.4566666666666668,predicted_model
농업용지주설치기,2029,4,11~20일,10.5,60.699999999999996,1.6933333333333334,predicted_model
농업용지주설치기,2029,4,21~말일,10.5,60.699999999999996,4.953333333333333,predicted_model
농업용지주설치기,2029,5,1~10일,16.6,0.8387096774193549,5.506666666666667,predicted_model
농업용지주설치기,2029,5,11~20일,16.6,0.8387096774193549,11.06,predicted_model
농업용지주설치기,2029,5,21~말일,16.6,0.9225806451612903,11.11,predicted_model
농업용지주설치기,2029,6,1~10일,22.3,113.06666666666666,5.276666666666666,predicted_model
농업용지주설치기,2029,6,11~20일,22.3,113.06666666666666,3.92,predicted_model
농업용지주설치기,2029,6,21~말일,22.3,113.06666666666666,3.32,predicted_model
농업용지주설치기,2029,7,1~10일,27.4,48.96774193548388,0.5733333333333334,predicted_model
농업용지주설치기,2029,7,11~20일,27.4,48.96774193548388,2.78,predicted_model
농업용지주설치기,2029,7,21~말일,27.4,53.86451612903227,0.75,predicted_model
농업용지주설치기,2029,8,1~10일,27.8,106.19354838709677,1.56,predicted_model
농업용지주설치기,2029,8,11~20일,27.8,106.19354838709677,0.8166666666666667,predicted_model
농업용지주설치기,2029,8,21~말일,27.8,116.81290322580645,1.9066666666666667,predicted_model
농업용지주설치기,2029,9,1~10일,22.0,69.06666666666666,1.0266666666666666,predicted_model
농업용지주설치기,2029,9,11~20일,22.0,69.06666666666666,0.35333333333333333,predicted_model
농업용지주설치기,2029,9,21~말일,22.0,69.06666666666666,0.39666666666666667,predicted_model
농업용지주설치기,2029,10,1~10일,14.9,5.580645161290323,0.09,predicted_model
농업용지주설치기,2029,10,11~20일,14.9,5.580645161290323,0.08333333333333333,predicted_model
농업용지주설치기,2029,10,21~말일,14.9,6.138709677419355,0.15,predicted_model
농업용지주설치기,2029,11,1~10일,9.1,15.2,0.55,predicted_model
농업용지주설치기,2029,11,11~20일,9.1,15.2,0.59,predicted_model
농업용지주설치기,2029,11,21~말일,9.1,15.2,0.6533333333333333,predicted_model
농업용지주설치기,2029,12,1~10일,4.1,21.32258064516129,0.28,predicted_model
농업용지주설치기,2029,12,11~20일,4.1,21.32258064516129,0.23666666666666666,predicted_model
농업용지주설치기,2029,12,21~말일,4.1,23.454838709677414,0.23666666666666666,predicted_model
농업용지주설치기,2030,1,1~10일,0.4,23.70967741935484,0.006666666666666667,predicted_model
농업용지주설치기,2030,1,11~20일,0.4,23.70967741935484,0.023333333333333334,predicted_model
농업용지주설치기,2030,1,21~말일,0.4,26.080645161290324,0.03666666666666667,predicted_model
농업용지주설치기,2030,2,1~10일,2.4,12.357142857142858,0.05,predicted_model
농업용지주설치기,2030,2,11~20일,2.4,12.357142857142858,0.08333333333333333,predicted_model
농업용지주설치기,2030,2,21~말일,2.4,9.885714285714286,0.08,predicted_model
농업용지주설치기,2030,3,1~10일,4.1,13.774193548387096,0.21666666666666667,predicted_model
농업용지주설치기,2030,3,11~20일,4.1,13.774193548387096,0.29333333333333333,predicted_model
농업용지주설치기,2030,3,21~말일,4.1,15.151612903225807,0.2866666666666667,predicted_model
농업용지주설치기,2030,4,1~10일,10.2,18.566666666666666,2.08,predicted_model
농업용지주설치기,2030,4,11~20일,10.2,18.566666666666666,4.756666666666667,predicted_model
농업용지주설치기,2030,4,21~말일,10.2,18.566666666666666,7.916666666666667,predicted_model
농업용지주설치기,2030,5,1~10일,16.7,62.29032258064515,12.323333333333334,predicted_model
농업용지주설치기,2030,5,11~20일,16.7,62.29032258064515,10.33,predicted_model
농업용지주설치기,2030,5,21~말일,16.7,68.51935483870967,10.746666666666666,predicted_model
농업용지주설치기,2030,6,1~10일,22.4,6.166666666666667,4.343333333333334,predicted_model
농업용지주설치기,2030,6,11~20일,22.4,6.166666666666667,1.77,predicted_model
농업용지주설치기,2030,6,21~말일,22.4,6.166666666666667,2.0633333333333335,predicted_model
농업용지주설치기,2030,7,1~10일,26.2,86.51612903225805,0.7766666666666666,predicted_model
농업용지주설치기,2030,7,11~20일,26.2,86.51612903225805,1.15,predicted_model
농업용지주설치기,2030,7,21~말일,26.2,95.16774193548386,1.3233333333333333,predicted_model
농업용지주설치기,2030,8,1~10일,25.5,84.12903225806453,0.9733333333333334,predicted_model
농업용지주설치기,2030,8,11~20일,25.5,84.12903225806453,1.03,predicted_model
농업용지주설치기,2030,8,21~말일,25.5,92.54193548387099,1.09,predicted_model
농업용지주설치기,2030,9,1~10일,20.8,21.733333333333334,0.19333333333333333,predicted_model
농업용지주설치기,2030,9,11~20일,20.8,21.733333333333334,0.09,predicted_model
농업용지주설치기,2030,9,21~말일,20.8,21.733333333333334,0.23,predicted_model
농업용지주설치기,2030,10,1~10일,16.9,55.677419354838705,0.19333333333333333,predicted_model
농업용지주설치기,2030,10,11~20일,16.9,55.677419354838705,0.2,predicted_model
농업용지주설치기,2030,10,21~말일,16.9,61.24516129032258,0.2733333333333333,predicted_model
농업용지주설치기,2030,11,1~10일,10.4,8.533333333333333,0.5933333333333334,predicted_model
농업용지주설치기,2030,11,11~20일,10.4,8.533333333333333,0.5533333333333333,predicted_model
농업용지주설치기,2030,11,21~말일,10.4,8.533333333333333,0.61,predicted_model
농업용지주설치기,2030,12,1~10일,3.5,9.870967741935484,0.20333333333333334,predicted_model
농업용지주설치기,2030,12,11~20일,3.5,9.870967741935484,0.07666666666666666,predicted_model
농업용지주설치기,2030,12,21~말일,3.5,10.858064516129033,0.06666666666666667,predicted_model
농업용지주설치기,2031,1,1~10일,1.9,21.451612903225804,0.006666666666666667,predicted_model
농업용지주설치기,2031,1,11~20일,1.9,21.451612903225804,0.023333333333333334,predicted_model
농업용지주설치기,2031,1,21~말일,1.9,23.596774193548384,0.03666666666666667,predicted_model
농업용지주설치기,2031,2,1~10일,4.1,6.571428571428571,0.24,predicted_model
농업용지주설치기,2031,2,11~20일,4.1,6.571428571428571,0.30666666666666664,predicted_model
농업용지주설치기,2031,2,21~말일,4.1,5.257142857142857,0.2866666666666667,predicted_model
농업용지주설치기,2031,3,1~10일,7.6,11.451612903225808,0.41333333333333333,predicted_model
농업용지주설치기,2031,3,11~20일,7.6,11.451612903225808,0.5066666666666667,predicted_model
농업용지주설치기,2031,3,21~말일,7.6,12.596774193548388,0.9733333333333334,predicted_model
농업용지주설치기,2031,4,1~10일,11.6,14.133333333333333,2.52,predicted_model
농업용지주설치기,2031,4,11~20일,11.6,14.133333333333333,6.42,predicted_model
농업용지주설치기,2031,4,21~말일,11.6,14.133333333333333,12.7,predicted_model
농업용지주설치기,2031,5,1~10일,17.0,25.999999999999996,11.33,predicted_model
농업용지주설치기,2031,5,11~20일,17.0,25.999999999999996,9.543333333333333,predicted_model
농업용지주설치기,2031,5,21~말일,17.0,28.599999999999994,9.99,predicted_model
농업용지주설치기,2031,6,1~10일,22.0,124.23333333333333,5.286666666666667,predicted_model
농업용지주설치기,2031,6,11~20일,22.0,124.23333333333333,4.043333333333333,predicted_model
농업용지주설치기,2031,6,21~말일,22.0,124.23333333333333,3.5166666666666666,predicted_model
농업용지주설치기,2031,7,1~10일,24.7,141.83870967741936,0.96,predicted_model
농업용지주설치기,2031,7,11~20일,24.7,141.83870967741936,0.91,predicted_model
농업용지주설치기,2031,7,21~말일,24.7,156.0225806451613,1.19,predicted_model
농업용지주설치기,2031,8,1~10일,25.7,146.70967741935485,0.9466666666666667,predicted_model
농업용지주설치기,2031,8,11~20일,25.7,146.70967741935485,1.0266666666666666,predicted_model
농업용지주설치기,2031,8,21~말일,25.7,161.38064516129032,1.0933333333333333,predicted_model
농업용지주설치기,2031,9,1~10일,22.3,129.23333333333335,0.27,predicted_model
농업용지주설치기,2031,9,11~20일,22.3,129.23333333333335,0.16,predicted_model
농업용지주설치기,2031,9,21~말일,22.3,129.23333333333335,0.4533333333333333,predicted_model
농업용지주설치기,2031,10,1~10일,17.7,22.032258064516128,0.03,predicted_model
농업용지주설치기,2031,10,11~20일,17.7,22.032258064516128,0.02,predicted_model
농업용지주설치기,2031,10,21~말일,17.7,24.23548387096774,0.06666666666666667,predicted_model
농업용지주설치기,2031,11,1~10일,11.6,17.666666666666664,0.54,predicted_model
농업용지주설치기,2031,11,11~20일,11.6,17.666666666666664,0.47,predicted_model
농업용지주설치기,2031,11,21~말일,11.6,17.666666666666664,0.4866666666666667,predicted_model
농업용지주설치기,2031,12,1~10일,2.5,15.935483870967742,0.016666666666666666,predicted_model
농업용지주설치기,2031,12,11~20일,2.5,15.935483870967742,0.0033333333333333335,predicted_model
농업용지주설치기,2031,12,21~말일,2.5,17.529032258064515,0.0,predicted_model
농업용지주설치기,2032,1,1~10일,0.2,13.516129032258064,0.013333333333333334,predicted_model
농업용지주설치기,2032,1,11~20일,0.2,13.516129032258064,0.03,predicted_model
농업용지주설치기,2032,1,21~말일,0.2,14.86774193548387,0.03666666666666667,predicted_model
농업용지주설치기,2032,2,1~10일,1.1,4.827586206896552,0.03,predicted_model
농업용지주설치기,2032,2,11~20일,1.1,4.827586206896552,0.05,predicted_model
농업용지주설치기,2032,2,21~말일,1.1,4.344827586206897,0.043333333333333335,predicted_model
농업용지주설치기,2032,3,1~10일,8.9,71.19354838709677,0.42,predicted_model
농업용지주설치기,2032,3,11~20일,8.9,71.19354838709677,0.53,predicted_model
농업용지주설치기,2032,3,21~말일,8.9,78.31290322580645,0.8966666666666666,predicted_model
농업용지주설치기,2032,4,1~10일,12.0,41.5,1.15,predicted_model
농업용지주설치기,2032,4,11~20일,12.0,41.5,1.4233333333333333,predicted_model
농업용지주설치기,2032,4,21~말일,12.0,41.5,1.4733333333333334,predicted_model
농업용지주설치기,2032,5,1~10일,16.9,82.93548387096776,1.2133333333333334,predicted_model
농업용지주설치기,2032,5,11~20일,16.9,82.93548387096776,1.4766666666666666,predicted_model
농업용지주설치기,2032,5,21~말일,16.9,91.22903225806454,1.5666666666666667,predicted_model
농업용지주설치기,2032,6,1~10일,21.6,64.0,1.48,predicted_model
농업용지주설치기,2032,6,11~20일,21.6,64.0,1.1,predicted_model
농업용지주설치기,2032,6,21~말일,21.6,64.0,1.2366666666666666,predicted_model
농업용지주설치기,2032,7,1~10일,25.4,120.96774193548387,0.7233333333333334,predicted_model
농업용지주설치기,2032,7,11~20일,25.4,120.96774193548387,0.8466666666666667,predicted_model
농업용지주설치기,2032,7,21~말일,25.4,133.06451612903226,1.16,predicted_model
농업용지주설치기,2032,8,1~10일,26.1,104.6774193548387,0.9333333333333333,predicted_model
농업용지주설치기,2032,8,11~20일,26.1,104.6774193548387,1.01,predicted_model
농업용지주설치기,2032,8,21~말일,26.1,115.14516129032258,0.9633333333333334,predicted_model
농업용지주설치기,2032,9,1~10일,21.4,34.53333333333333,0.19666666666666666,predicted_model
농업용지주설치기,2032,9,11~20일,21.4,34.53333333333333,0.10333333333333333,predicted_model
농업용지주설치기,2032,9,21~말일,21.4,34.53333333333333,0.25,predicted_model
농업용지주설치기,2032,10,1~10일,14.7,45.387096774193544,0.11333333333333333,predicted_model
농업용지주설치기,2032,10,11~20일,14.7,45.387096774193544,0.10666666666666667,predicted_model
농업용지주설치기,2032,10,21~말일,14.7,49.9258064516129,0.25666666666666665,predicted_model
농업용지주설치기,2032,11,1~10일,8.6,17.9,0.5566666666666666,predicted_model
농업용지주설치기,2032,11,11~20일,8.6,17.9,0.58,predicted_model
농업용지주설치기,2032,11,21~말일,8.6,17.9,0.64,predicted_model
농업용지주설치기,2032,12,1~10일,3.4,20.258064516129032,0.14666666666666667,predicted_model
농업용지주설치기,2032,12,11~20일,3.4,20.258064516129032,0.03,predicted_model
농업용지주설치기,2032,12,21~말일,3.4,22.283870967741937,0.02666666666666667,predicted_model
농업용지주설치기,2033,1,1~10일,2.1,12.483870967741936,0.013333333333333334,predicted_model
농업용지주설치기,2033,1,11~20일,2.1,12.483870967741936,0.03,predicted_model
농업용지주설치기,2033,1,21~말일,2.1,13.732258064516131,0.03666666666666667,predicted_model
농업용지주설치기,2033,2,1~10일,2.8,17.571428571428573,0.04666666666666667,predicted_model
농업용지주설치기,2033,2,11~20일,2.8,17.571428571428573,0.08,predicted_model
농업용지주설치기,2033,2,21~말일,2.8,14.057142857142859,0.08666666666666667,predicted_model
농업용지주설치기,2033,3,1~10일,7.9,45.41935483870968,0.4533333333333333,predicted_model
농업용지주설치기,2033,3,11~20일,7.9,45.41935483870968,0.55,predicted_model
농업용지주설치기,2033,3,21~말일,7.9,49.961290322580645,0.9466666666666667,predicted_model
농업용지주설치기,2033,4,1~10일,10.2,8.866666666666667,2.59,predicted_model
농업용지주설치기,2033,4,11~20일,10.2,8.866666666666667,6.316666666666666,predicted_model
농업용지주설치기,2033,4,21~말일,10.2,8.866666666666667,13.576666666666666,predicted_model
농업용지주설치기,2033,5,1~10일,15.8,19.096774193548388,13.02,predicted_model
농업용지주설치기,2033,5,11~20일,15.8,19.096774193548388,11.293333333333333,predicted_model
농업용지주설치기,2033,5,21~말일,15.8,21.006451612903227,11.823333333333334,predicted_model
농업용지주설치기,2033,6,1~10일,21.8,65.5,5.28,predicted_model
농업용지주설치기,2033,6,11~20일,21.8,65.5,3.67,predicted_model
농업용지주설치기,2033,6,21~말일,21.8,65.5,2.6133333333333333,predicted_model
농업용지주설치기,2033,7,1~10일,26.8,61.064516129032256,0.5733333333333334,predicted_model
농업용지주설치기,2033,7,11~20일,26.8,61.064516129032256,2.69,predicted_model
농업용지주설치기,2033,7,21~말일,26.8,67.17096774193548,0.7466666666666667,predicted_model
농업용지주설치기,2033,8,1~10일,26.7,86.54838709677419,1.32,predicted_model
농업용지주설치기,2033,8,11~20일,26.7,86.54838709677419,1.39,predicted_model
농업용지주설치기,2033,8,21~말일,26.7,95.20322580645161,1.4666666666666666,predicted_model
농업용지주설치기,2033,9,1~10일,21.5,55.8,0.36666666666666664,predicted_model
농업용지주설치기,2033,9,11~20일,21.5,55.8,0.2733333333333333,predicted_model
농업용지주설치기,2033,9,21~말일,21.5,55.8,0.48333333333333334,predicted_model
농업용지주설치기,2033,10,1~10일,15.2,18.451612903225808,0.043333333333333335,predicted_model
농업용지주설치기,2033,10,11~20일,15.2,18.451612903225808,0.03333333333333333,predicted_model
농업용지주설치기,2033,10,21~말일,15.2,20.296774193548387,0.07666666666666666,predicted_model
농업용지주설치기,2033,11,1~10일,9.9,10.466666666666667,0.5833333333333334,predicted_model
